Rating,maincateg,platform,price1,actprice1,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1
4.1,1,1,367,499,2394.0,353.0,1275.0,517.0,308.0,121,173,1
4.0,0,1,249,499,484.0,63.0,271.0,84.0,50.0,30,49,1
3.9,1,1,169,999,296.0,25.0,155.0,42.0,53.0,15,30,1
3.9,1,1,149,229,1647.0,274.0,789.0,324.0,239.0,122,173,0
4.0,0,1,397,424,26281.0,3064.0,13751.0,5823.0,3081.0,1248,2378,1
4.2,1,1,399,999,968.0,183.0,529.0,242.0,112.0,30,54,1
4.2,0,1,1994,3499,3772.0,500.0,2173.0,912.0,327.0,122,239,1
4.4,1,1,2224,3999,14.0,2.0,9.0,3.0,1.0,1,0,1
4.1,1,1,1499,1699,366.0,35.0,196.0,83.0,36.0,18,33,1
4.5,1,1,507,1057,53.0,8.0,27.0,10.0,5.0,3,1,0
3.7,1,1,499,999,44.0,7.0,16.0,12.0,6.0,5,5,0
4.3,1,1,499,999,749.0,116.0,491.0,122.0,58.0,29,52,1
4.1,1,1,335,499,244.0,37.0,130.0,60.0,28.0,8,17,0
2.7,0,1,786,999,7.0,0.0,2.0,0.0,2.0,0,3,1
4.7,1,1,1595,2195,10.0,0.0,7.0,3.0,0.0,0,0,0
4.1,0,1,299,1299,43.0,4.0,27.0,6.0,4.0,0,6,1
4.1,1,1,399,999,308.0,44.0,150.0,60.0,34.0,81,160,1
4.2,1,1,4996,13499,37.0,7.0,22.0,9.0,2.0,1,3,1
4.1,1,1,277,1299,1735.0,210.0,879.0,421.0,214.0,103,118,0
4.2,0,0,399,499,61.0,48.0,6.0,2.0,9.0,28,55,0
4.2,0,1,840,999,465.0,56.0,250.0,137.0,35.0,16,27,1
4.1,0,1,498,998,1502.0,187.0,899.0,225.0,163.0,71,144,1
4.5,1,1,2160,4799,75.0,6.0,44.0,25.0,3.0,2,1,1
3.8,0,1,474,999,14915.0,2309.0,6729.0,3177.0,2256.0,1042,1711,1
4.1,1,1,284,499,490.0,49.0,263.0,119.0,54.0,27,28,1
3.6,0,1,499,999,194.0,20.0,84.0,30.0,34.0,14,32,0
4.3,1,1,1048,1799,113.0,12.0,59.0,34.0,13.0,5,2,1
3.5,0,1,299,699,61.0,11.0,28.0,8.0,6.0,5,14,0
4.4,1,1,299,849,17.0,2.0,11.0,4.0,1.0,0,1,0
4.1,1,1,475,1060,290.0,47.0,220.0,21.0,22.0,7,35,0
4.2,0,1,1049,1299,4591.0,769.0,2600.0,1073.0,407.0,173,338,1
4.2,0,1,349,499,67.0,10.0,38.0,15.0,6.0,3,5,0
3.8,1,1,514,998,308.0,44.0,150.0,16.0,12.0,5,7,1
4.2,1,1,302,999,32.0,4.0,19.0,5.0,4.0,3,1,1
4.0,1,1,1100,1999,34.0,2.0,18.0,7.0,2.0,5,2,1
3.9,1,1,499,1199,39.0,6.0,19.0,10.0,2.0,3,5,0
4.4,1,1,331,499,53.0,7.0,37.0,8.0,4.0,2,2,0
4.0,1,1,664,999,169.0,18.0,90.0,33.0,16.0,10,20,1
3.6,1,1,249,599,20.0,0.0,9.0,3.0,2.0,3,3,0
3.4,1,1,498,1497,308.0,7.0,150.0,60.0,8.0,8,23,1
4.2,1,1,499,1199,64.0,10.0,34.0,18.0,4.0,2,5,0
4.0,1,1,474,499,1708.0,290.0,870.0,404.0,211.0,71,152,1
4.0,1,1,299,999,389.0,51.0,226.0,55.0,43.0,26,39,0
3.4,0,0,379,599,293.0,82.0,25.0,7.0,12.0,17,39,0
3.8,0,1,528,955,69.0,9.0,47.0,15.0,4.0,8,9,1
4.1,0,1,444,999,560.0,77.0,308.0,119.0,73.0,23,37,1
4.0,1,1,186,599,250.0,33.0,143.0,39.0,27.0,12,29,0
3.9,0,1,374,699,754.0,117.0,356.0,148.0,117.0,49,84,0
4.3,0,1,270,799,15.0,6.0,11.0,1.0,1.0,1,1,0
4.1,1,1,434,1039,602.0,92.0,241.0,85.0,35.0,60,52,1
3.9,1,1,399,999,1353.0,202.0,698.0,258.0,174.0,77,146,0
4.1,0,1,524,599,289911.0,45443.0,151159.0,74025.0,34972.0,11700,18056,1
3.9,0,1,644,1999,127.0,23.0,67.0,19.0,15.0,13,13,1
3.1,0,1,284,999,33.0,8.0,10.0,7.0,1.0,5,10,1
3.9,0,1,299,799,11.0,2.0,6.0,2.0,1.0,0,2,0
3.9,0,1,399,999,308.0,44.0,150.0,1235.0,34.0,589,1202,1
4.0,1,1,499,1298,24.0,3.0,13.0,4.0,3.0,2,2,1
4.2,1,1,989,2199,61.0,10.0,35.0,15.0,5.0,3,3,1
3.6,1,1,366,999,1153.0,153.0,439.0,222.0,212.0,101,179,0
4.2,1,1,266,810,923.0,162.0,58.0,171.0,96.0,38,93,0
4.1,1,1,398,999,232.0,43.0,130.0,50.0,17.0,16,18,1
4.2,0,1,1888,6295,69.0,4.0,40.0,14.0,6.0,5,4,1
4.2,0,1,1799,3799,1281.0,192.0,711.0,345.0,113.0,38,74,1
4.1,1,1,449,999,56.0,9.0,29.0,14.0,9.0,0,4,1
4.0,1,1,349,799,3606.0,434.0,1754.0,919.0,484.0,169,283,0
4.3,0,1,2587,3695,38546.0,5161.0,22408.0,9475.0,3182.0,1117,2364,1
4.0,1,1,429,499,26.0,7.0,13.0,4.0,6.0,1,2,0
4.2,0,1,1333,1990,2240.0,295.0,1271.0,547.0,229.0,62,131,1
4.0,0,1,1048,1999,2677.0,355.0,1261.0,753.0,293.0,127,243,1
4.1,0,1,199,499,8432.0,1141.0,4800.0,1475.0,953.0,460,744,1
4.2,1,1,1491,1799,1135.0,164.0,690.0,237.0,78.0,40,88,1
4.0,0,1,474,499,425.0,38.0,222.0,76.0,62.0,19,46,1
4.2,1,1,499,999,986.0,213.0,546.0,227.0,117.0,26,70,1
3.6,0,0,999,999,686.0,296.0,17.0,7.0,14.0,23,38,1
4.3,1,1,549,999,40.0,6.0,25.0,8.0,3.0,1,3,1
4.1,0,1,299,999,491.0,70.0,264.0,107.0,48.0,25,47,0
3.9,0,1,399,499,287.0,37.0,142.0,46.0,51.0,21,27,1
3.8,0,1,595,911,1045.0,136.0,393.0,123.0,7.0,123,226,1
4.3,1,1,365,999,556.0,87.0,352.0,103.0,46.0,21,34,0
4.0,0,1,419,999,1251.0,131.0,708.0,220.0,122.0,74,127,1
4.2,0,1,1814,3299,646.0,74.0,369.0,157.0,53.0,23,44,1
3.6,0,1,498,998,24418.0,2781.0,11435.0,3155.0,3006.0,2330,4492,1
3.9,1,1,399,599,3047.0,438.0,1450.0,633.0,415.0,207,342,0
3.9,1,1,599,999,901.0,99.0,427.0,207.0,114.0,58,95,1
3.5,1,1,455,799,100.0,16.0,37.0,22.0,17.0,6,18,0
4.0,1,1,149,499,4694.0,649.0,2508.0,790.0,630.0,292,474,0
3.8,1,1,324,499,361.0,46.0,162.0,88.0,40.0,34,37,1
3.5,0,1,474,999,57.0,8.0,23.0,10.0,9.0,4,11,0
4.0,1,1,782,999,308.0,44.0,150.0,60.0,34.0,7,14,1
4.1,0,1,629,2499,142.0,18.0,65.0,47.0,19.0,4,7,1
3.8,0,1,426,999,380.0,52.0,184.0,63.0,49.0,23,61,0
4.0,0,1,1734,2799,2195.0,320.0,1078.0,570.0,213.0,124,210,1
4.2,0,1,1049,2699,5715.0,786.0,3192.0,1494.0,522.0,212,295,1
4.3,1,1,1610,3999,50.0,7.0,25.0,19.0,4.0,2,0,1
4.2,1,1,407,999,34.0,3.0,21.0,7.0,2.0,1,3,1
4.2,1,1,497,999,1260.0,214.0,677.0,346.0,113.0,48,76,1
4.0,1,1,208,599,106.0,17.0,51.0,24.0,20.0,6,5,0
4.3,0,1,672,799,1865.0,330.0,1098.0,459.0,164.0,41,103,1
4.1,0,1,399,999,2407.0,248.0,1426.0,374.0,270.0,128,209,1
4.0,0,1,474,999,13200.0,1769.0,6488.0,2908.0,1855.0,733,1216,1
4.6,1,1,569,999,144.0,19.0,108.0,25.0,6.0,1,5,0
4.1,0,1,292,319,12936.0,1598.0,7030.0,2850.0,1453.0,587,1016,1
4.0,0,1,498,499,441.0,40.0,232.0,86.0,50.0,21,52,0
3.8,0,1,199,499,3100.0,315.0,1717.0,362.0,295.0,243,483,0
4.2,0,1,449,999,69.0,8.0,43.0,11.0,5.0,3,7,0
4.1,0,1,1048,3495,1904.0,232.0,953.0,533.0,211.0,77,130,1
4.1,1,1,1499,1699,366.0,35.0,196.0,83.0,36.0,18,33,1
3.7,0,1,498,999,2616.0,312.0,1254.0,365.0,364.0,227,406,1
4.3,0,1,799,2150,61.0,17.0,31.0,21.0,5.0,2,2,0
3.8,0,1,723,999,505.0,57.0,245.0,86.0,75.0,43,56,0
3.8,0,1,299,1499,1630.0,176.0,826.0,240.0,207.0,96,261,0
3.6,0,1,444,699,2610.0,387.0,1154.0,442.0,371.0,196,447,1
4.1,0,1,428,1299,242.0,35.0,136.0,44.0,30.0,16,16,1
3.8,0,1,419,999,10619.0,1369.0,5248.0,1763.0,1399.0,738,1471,1
4.1,1,1,499,999,65.0,9.0,41.0,5.0,5.0,5,7,1
3.4,0,1,399,999,4231.0,463.0,1852.0,509.0,516.0,386,968,0
4.0,1,1,323,546,10013.0,1687.0,8983.0,1718.0,1958.0,702,1470,0
3.8,1,1,261,799,58.0,8.0,22.0,16.0,13.0,1,6,0
3.5,0,1,399,999,2832.0,380.0,1162.0,458.0,396.0,233,583,0
3.6,0,1,569,998,24436.0,2783.0,11443.0,3156.0,3010.0,2332,4495,1
4.0,1,1,287,999,13.0,2.0,6.0,4.0,1.0,1,1,0
4.4,1,1,345,599,35.0,6.0,25.0,4.0,3.0,2,1,0
3.3,1,1,449,998,33.0,2.0,10.0,6.0,8.0,3,6,1
4.1,1,1,222,279,741.0,69.0,434.0,134.0,73.0,33,67,1
4.0,1,1,349,499,1573.0,203.0,785.0,340.0,226.0,92,130,1
4.3,1,1,836,899,8998.0,1321.0,5186.0,2560.0,681.0,200,376,1
4.3,1,1,2199,3999,538.0,75.0,320.0,133.0,45.0,10,30,1
4.3,1,1,399,1200,921.0,159.0,557.0,212.0,77.0,20,55,1
3.5,1,1,299,655,13056.0,1687.0,4994.0,2529.0,2136.0,1188,2206,0
3.8,0,1,474,999,60.0,5.0,26.0,16.0,7.0,4,7,0
3.9,1,1,380,669,274.0,28.0,127.0,63.0,38.0,15,31,1
4.0,1,1,304,999,1013.0,178.0,488.0,246.0,149.0,52,78,1
4.1,1,1,398,999,422.0,52.0,231.0,84.0,50.0,21,36,0
4.2,1,1,599,1998,211.0,39.0,126.0,44.0,23.0,9,17,0
4.2,1,1,655,999,1536.0,264.0,917.0,316.0,136.0,52,115,1
3.5,0,1,499,999,4.0,2.0,1.0,1.0,1.0,1,0,0
4.2,0,1,474,999,175.0,23.0,107.0,35.0,12.0,9,12,1
3.5,0,1,599,1498,132.0,23.0,61.0,14.0,19.0,8,30,1
3.6,1,1,185,599,5.0,1.0,2.0,1.0,1.0,0,1,1
4.0,0,1,424,1299,693.0,92.0,401.0,97.0,65.0,46,84,0
3.9,0,1,381,999,238.0,27.0,123.0,40.0,32.0,18,25,1
4.0,1,1,404,499,88.0,13.0,40.0,26.0,12.0,5,5,0
3.9,1,1,380,669,274.0,29.0,127.0,63.0,38.0,15,31,1
4.1,1,1,685,999,325.0,55.0,181.0,62.0,41.0,15,26,0
4.1,0,1,449,599,1205.0,161.0,642.0,279.0,141.0,41,102,1
4.1,0,1,2466,2795,3714.0,556.0,1997.0,921.0,351.0,153,292,1
3.7,1,1,1099,2500,3.0,0.0,1.0,0.0,2.0,0,0,0
4.0,0,1,664,1497,374.0,35.0,220.0,46.0,47.0,21,40,1
4.1,1,1,407,485,400.0,38.0,178.0,85.0,78.0,21,28,1
4.3,1,1,294,499,321.0,36.0,197.0,78.0,26.0,12,11,0
4.1,1,1,349,699,1234.0,151.0,621.0,323.0,155.0,62,73,1
4.0,0,1,2999,4999,74.0,13.0,46.0,9.0,6.0,2,11,1
4.6,1,1,948,1020,19.0,5.0,14.0,2.0,3.0,0,0,1
3.9,0,1,322,999,1738.0,229.0,852.0,315.0,261.0,112,198,0
3.9,0,1,899,1299,11.0,1.0,4.0,5.0,0.0,1,1,0
4.0,1,1,229,499,2116.0,223.0,1049.0,474.0,290.0,118,185,1
4.0,1,1,399,799,1174.0,215.0,607.0,254.0,152.0,55,106,1
4.0,0,1,566,891,45.0,4.0,17.0,10.0,6.0,3,5,1
4.4,1,1,1229,4099,205.0,27.0,128.0,42.0,19.0,2,7,1
3.6,1,1,400,1112,6647.0,924.0,848.0,535.0,587.0,618,1277,1
4.0,1,1,389,499,7414.0,1245.0,3753.0,1639.0,984.0,378,660,1
3.9,0,1,270,699,375.0,44.0,192.0,61.0,55.0,28,39,0
3.9,1,1,145,499,1158.0,194.0,533.0,271.0,168.0,82,104,0
3.5,0,1,299,499,14.0,0.0,5.0,3.0,2.0,2,2,1
3.8,1,1,304,1199,168.0,22.0,71.0,31.0,36.0,17,13,0
3.8,1,1,442,998,2673.0,401.0,1159.0,600.0,449.0,205,274,1
4.5,1,1,2385,5299,104.0,14.0,70.0,24.0,4.0,0,6,1
4.0,1,1,286,536,249.0,22.0,178.0,13.0,21.0,17,32,0
3.2,0,0,349,399,44.0,12.0,18.0,15.0,21.0,18,28,0
4.2,0,1,3548,5999,239.0,26.0,147.0,46.0,14.0,8,24,1
3.6,0,1,499,998,913.0,98.0,419.0,131.0,121.0,88,154,1
4.2,0,1,949,1049,49102.0,7249.0,27267.0,11914.0,4923.0,1871,3127,1
3.9,1,1,346,699,10766.0,1447.0,5203.0,2196.0,1586.0,739,1042,0
4.0,1,1,199,499,1939.0,215.0,1035.0,351.0,243.0,128,183,0
4.3,0,1,672,799,1865.0,330.0,1098.0,459.0,164.0,41,103,1
3.8,1,1,399,799,93.0,11.0,37.0,27.0,13.0,7,9,1
4.1,1,1,845,1690,53.0,10.0,0.0,0.0,0.0,0,0,1
4.1,0,1,474,999,30117.0,3383.0,18356.0,4427.0,2806.0,1576,2952,1
3.8,0,1,360,699,248.0,35.0,117.0,46.0,32.0,16,37,0
4.6,1,1,1999,4495,7.0,1.0,5.0,1.0,1.0,0,0,0
4.3,1,1,649,1099,121.0,24.0,79.0,21.0,10.0,5,6,0
4.5,1,1,499,999,54.0,11.0,37.0,10.0,5.0,0,2,0
3.4,1,1,409,699,30.0,2.0,11.0,6.0,2.0,5,4,0
3.9,1,1,331,999,175.0,14.0,84.0,37.0,26.0,7,21,0
4.2,0,1,1049,1349,4294.0,575.0,2457.0,980.0,391.0,154,312,1
4.3,1,1,399,999,921.0,159.0,557.0,212.0,77.0,20,55,1
4.0,1,1,236,499,2969.0,309.0,1419.0,690.0,436.0,177,247,1
3.9,0,1,299,998,600.0,78.0,309.0,116.0,74.0,35,66,0
4.3,1,1,1994,3499,64.0,9.0,39.0,15.0,4.0,1,5,1
4.4,1,1,499,999,138.0,22.0,89.0,27.0,14.0,4,4,0
3.7,1,1,299,599,73.0,6.0,41.0,5.0,7.0,4,16,0
3.8,0,1,445,999,308.0,44.0,150.0,60.0,1373.0,772,1396,1
4.0,0,1,449,999,571.0,92.0,320.0,84.0,63.0,50,54,1
4.0,1,1,205,1200,827.0,64.0,470.0,122.0,90.0,47,89,0
3.9,0,1,474,999,3758.0,540.0,1792.0,790.0,497.0,215,464,1
4.4,1,1,319,499,20.0,1.0,13.0,4.0,2.0,1,0,1
4.4,1,1,845,1690,47.0,4.0,27.0,10.0,4.0,0,2,1
3.9,1,1,331,999,178.0,16.0,84.0,37.0,26.0,7,21,0
4.3,1,1,2462,3995,158.0,15.0,87.0,45.0,15.0,5,6,1
3.9,0,1,209,499,505.0,65.0,270.0,75.0,59.0,42,59,1
3.9,0,1,279,999,117.0,8.0,71.0,9.0,10.0,6,21,0
4.1,1,1,379,1499,1255.0,215.0,632.0,329.0,143.0,70,85,1
4.4,1,1,2000,4999,308.0,31.0,150.0,48.0,13.0,8,8,1
3.9,0,1,559,799,272.0,33.0,137.0,57.0,27.0,15,36,0
4.2,1,1,3914,5999,205.0,18.0,116.0,52.0,19.0,11,8,1
3.7,0,1,162,499,355.0,37.0,161.0,46.0,65.0,39,44,0
4.1,1,1,649,1799,785.0,135.0,402.0,186.0,103.0,34,60,1
3.6,0,1,399,998,1003.0,132.0,448.0,148.0,140.0,90,177,1
4.1,1,1,520,899,308.0,16.0,150.0,40.0,18.0,10,10,1
3.9,1,1,379,499,1619.0,186.0,752.0,337.0,239.0,112,172,1
4.0,0,1,483,1117,297.0,32.0,158.0,70.0,43.0,23,2,1
3.9,0,1,200,499,437.0,55.0,237.0,61.0,50.0,31,58,0
4.3,1,1,819,999,5646.0,828.0,3019.0,1729.0,529.0,151,218,1
4.0,1,1,399,699,10112.0,1634.0,5092.0,2432.0,1281.0,477,830,1
4.2,0,1,999,1999,638.0,104.0,379.0,130.0,68.0,24,37,1
4.2,1,1,2364,4299,166.0,24.0,94.0,39.0,12.0,6,15,1
4.5,0,1,998,3985,26.0,6.0,18.0,4.0,3.0,1,0,0
4.0,0,1,341,900,22046.0,2481.0,12212.0,3766.0,2528.0,1223,2317,1
4.2,0,1,827,1492,2249.0,324.0,2494.0,214.0,135.0,178,129,1
3.6,1,1,190,699,49.0,3.0,18.0,13.0,5.0,5,8,0
4.3,1,1,1456,1995,135.0,25.0,86.0,26.0,10.0,3,10,1
4.5,1,1,475,499,308.0,51.0,203.0,62.0,30.0,7,6,1
3.6,0,1,349,999,7.0,2.0,4.0,0.0,1.0,0,2,0
3.8,0,1,569,999,205.0,35.0,107.0,30.0,23.0,20,25,1
3.4,0,1,283,499,18.0,3.0,7.0,3.0,2.0,2,4,1
3.8,0,1,349,499,15.0,2.0,8.0,3.0,0.0,1,3,0
4.6,1,1,2868,6099,13.0,2.0,9.0,3.0,1.0,0,0,1
4.2,1,0,1798,3995,158.0,63.0,9.0,4.0,6.0,19,63,1
4.3,1,1,550,999,171.0,22.0,91.0,49.0,23.0,4,4,1
4.3,0,1,2399,4799,4719.0,589.0,2808.0,1122.0,361.0,130,298,1
3.8,0,1,229,499,1392.0,181.0,679.0,208.0,196.0,105,204,0
4.4,1,0,449,449,8.0,5.0,0.0,0.0,16.0,27,57,0
3.7,0,1,645,1499,943.0,113.0,438.0,161.0,119.0,85,140,1
4.1,1,1,1048,2199,175.0,23.0,89.0,48.0,16.0,5,16,1
4.1,1,1,579,999,139.0,27.0,76.0,27.0,17.0,3,14,0
4.1,0,1,499,999,4354.0,650.0,2429.0,818.0,471.0,207,429,0
3.4,1,1,189,999,308.0,44.0,150.0,7.0,34.0,4,10,1
3.7,1,1,298,998,43.0,4.0,18.0,8.0,8.0,2,7,1
4.3,1,1,1049,3999,368.0,40.0,205.0,101.0,33.0,8,16,1
4.1,1,1,644,799,436.0,53.0,219.0,122.0,52.0,17,26,1
4.1,1,1,499,999,1208.0,178.0,622.0,317.0,169.0,46,59,1
4.2,1,1,1048,1990,292.0,25.0,165.0,72.0,31.0,8,17,1
3.9,1,1,499,999,553.0,79.0,273.0,123.0,58.0,24,75,1
4.8,1,1,499,999,10.0,0.0,8.0,2.0,0.0,0,0,0
3.7,1,1,2972,7599,12.0,1.0,6.0,2.0,0.0,2,2,1
4.2,0,1,2279,3999,822.0,117.0,456.0,217.0,68.0,35,46,1
4.5,1,1,219,499,11.0,2.0,9.0,1.0,1.0,1,0,0
4.1,0,1,379,1599,2500.0,426.0,1399.0,451.0,277.0,125,248,0
4.2,0,1,549,1199,185.0,33.0,107.0,42.0,12.0,8,16,0
4.2,1,1,549,999,191.0,30.0,116.0,25.0,31.0,7,12,1
4.2,1,1,569,999,201.0,35.0,109.0,54.0,20.0,9,10,1
4.0,1,1,569,999,4.0,0.0,2.0,1.0,0.0,1,0,1
4.2,0,1,1374,2499,8210.0,1077.0,4594.0,2100.0,798.0,269,449,1
4.1,1,1,1499,1699,366.0,34.0,196.0,83.0,36.0,18,33,1
3.2,1,1,474,799,11.0,1.0,3.0,2.0,2.0,2,2,0
4.4,1,1,379,899,181.0,19.0,113.0,41.0,15.0,6,6,1
4.8,0,1,339,1199,4.0,1.0,3.0,1.0,0.0,0,0,0
4.1,1,1,479,799,1892.0,293.0,971.0,506.0,208.0,75,132,1
3.9,1,1,549,999,308.0,48.0,134.0,77.0,34.0,18,35,1
3.2,0,1,549,999,102.0,12.0,32.0,19.0,16.0,4,31,0
4.1,1,1,569,999,373.0,65.0,205.0,82.0,40.0,21,24,1
3.9,0,1,315,999,296.0,29.0,160.0,54.0,25.0,14,43,0
3.3,1,1,169,499,4.0,1.0,1.0,1.0,0.0,2,0,0
4.3,1,1,299,899,26.0,4.0,15.0,9.0,2.0,0,1,0
4.3,1,1,341,449,23.0,6.0,14.0,4.0,2.0,1,1,1
4.1,0,1,619,899,50.0,8.0,25.0,14.0,4.0,4,3,1
4.0,1,1,474,499,2814.0,490.0,1511.0,552.0,323.0,128,300,0
4.1,1,1,169,499,1631.0,243.0,935.0,278.0,182.0,91,151,0
4.1,0,1,569,949,9341.0,1438.0,4992.0,2005.0,1065.0,470,809,1
3.8,1,1,232,499,10736.0,1559.0,4769.0,2205.0,1697.0,815,1247,0
3.8,0,1,575,1499,218.0,44.0,102.0,38.0,32.0,22,24,0
4.1,0,1,450,999,15636.0,1738.0,9462.0,2262.0,1517.0,797,1599,1
3.9,0,1,499,999,459.0,56.0,224.0,91.0,66.0,31,47,0
4.4,1,1,2700,5999,95.0,11.0,59.0,20.0,12.0,2,2,1
3.6,0,1,245,499,47.0,8.0,22.0,5.0,7.0,4,9,0
4.1,1,1,299,1599,95.0,8.0,52.0,17.0,16.0,4,6,0
3.6,0,1,329,999,33.0,2.0,15.0,4.0,6.0,2,6,0
3.8,1,1,395,599,121.0,18.0,62.0,19.0,13.0,11,16,0
3.6,1,1,185,599,5.0,1.0,2.0,1.0,1.0,0,1,1
4.1,1,1,299,599,86.0,14.0,41.0,21.0,20.0,3,3,1
4.2,1,1,549,999,191.0,30.0,120.0,25.0,31.0,7,12,1
4.4,0,1,971,1298,316.0,45.0,257.0,73.0,17.0,7,27,1
4.0,1,1,449,999,402.0,61.0,195.0,96.0,51.0,22,38,0
3.9,1,1,1048,1990,34.0,3.0,17.0,8.0,3.0,2,4,1
4.4,1,1,1049,1299,2669.0,465.0,1687.0,662.0,176.0,53,86,1
4.1,0,1,599,999,1307.0,209.0,674.0,335.0,163.0,65,70,1
3.0,0,1,499,1999,308.0,44.0,150.0,60.0,1.0,1,1,0
3.9,0,1,599,2199,27.0,8.0,13.0,5.0,5.0,2,2,0
4.1,0,1,1499,4299,358.0,46.0,191.0,78.0,41.0,17,31,1
4.0,1,1,599,649,14575.0,2331.0,7763.0,3041.0,1769.0,662,1342,1
4.2,1,1,237,249,130.0,17.0,66.0,37.0,15.0,6,6,1
3.8,1,1,397,799,529.0,66.0,235.0,113.0,89.0,33,61,1
4.3,1,1,469,1599,29.0,9.0,21.0,3.0,1.0,0,4,1
4.2,1,1,395,999,769.0,120.0,460.0,136.0,81.0,36,54,0
4.2,1,1,599,999,2455.0,403.0,1340.0,663.0,248.0,84,120,1
4.2,0,1,199,999,620.0,82.0,378.0,99.0,58.0,36,49,1
3.9,0,1,399,999,25843.0,2576.0,14209.0,3624.0,2955.0,1773,3282,0
4.1,1,1,2355,3999,8.0,1.0,6.0,0.0,0.0,1,1,1
4.4,1,1,525,999,5.0,0.0,3.0,1.0,1.0,0,0,0
4.2,1,1,552,699,136.0,14.0,63.0,50.0,12.0,5,6,1
4.0,0,1,735,1499,28.0,5.0,14.0,9.0,1.0,0,4,1
4.4,1,1,1435,3999,1874.0,239.0,1155.0,463.0,147.0,35,74,1
4.0,1,1,315,899,934.0,124.0,417.0,263.0,139.0,54,61,0
4.3,0,1,1258,4195,1490.0,227.0,808.0,465.0,121.0,40,56,1
3.9,0,1,279,499,20286.0,2801.0,10105.0,3563.0,2775.0,1325,2518,1
4.3,1,1,918,3499,308.0,8.0,150.0,21.0,5.0,4,3,1
4.4,1,1,425,499,308.0,44.0,150.0,113.0,34.0,14,38,0
3.9,0,1,555,999,36349.0,5290.0,18111.0,6424.0,4830.0,2395,4589,1
3.9,1,1,299,999,21.0,3.0,13.0,0.0,2.0,4,2,1
4.0,0,1,362,998,9898.0,1264.0,5650.0,1497.0,1115.0,564,1072,1
3.6,1,1,249,499,436.0,53.0,179.0,72.0,77.0,41,67,1
4.2,0,1,474,999,1624.0,181.0,924.0,371.0,162.0,63,104,0
4.0,1,1,499,1499,156.0,28.0,78.0,37.0,21.0,7,13,0
4.0,1,1,199,999,1838.0,308.0,843.0,493.0,262.0,94,146,1
4.4,1,1,2436,4499,12.0,2.0,8.0,1.0,3.0,0,0,1
3.9,0,1,949,1999,29.0,4.0,13.0,7.0,4.0,2,3,1
4.1,1,0,279,299,10.0,8.0,13.0,0.0,13.0,13,62,0
3.7,0,1,348,999,38266.0,5036.0,18027.0,6290.0,5169.0,2926,5854,1
4.2,1,1,499,999,647.0,134.0,376.0,139.0,65.0,27,36,0
3.8,1,1,310,999,388.0,43.0,182.0,70.0,56.0,29,51,0
3.7,1,0,419,419,85.0,41.0,14.0,4.0,17.0,26,39,0
3.7,0,1,269,599,19.0,3.0,11.0,0.0,4.0,0,4,0
3.9,0,1,299,499,2276.0,311.0,1101.0,524.0,308.0,119,224,1
4.2,1,1,549,999,191.0,30.0,116.0,25.0,31.0,7,12,1
4.1,1,1,475,999,23.0,4.0,12.0,6.0,3.0,0,2,1
4.2,1,1,498,1099,240.0,32.0,153.0,37.0,19.0,7,24,0
4.0,1,0,699,699,24.0,13.0,9.0,9.0,6.0,21,55,0
3.6,0,1,284,499,3231.0,438.0,1313.0,605.0,519.0,272,522,1
4.8,1,1,595,799,8.0,2.0,6.0,2.0,0.0,0,0,0
3.9,0,1,547,999,3454.0,455.0,1712.0,692.0,496.0,205,349,1
4.1,0,1,568,999,863.0,100.0,504.0,146.0,98.0,40,75,1
4.1,0,1,527,999,308.0,171.0,150.0,60.0,144.0,52,69,1
4.5,1,1,2745,4999,19.0,5.0,14.0,2.0,2.0,0,1,1
4.1,0,1,664,999,2360.0,397.0,1229.0,602.0,254.0,95,180,1
4.4,1,1,767,1497,9.0,3.0,5.0,3.0,1.0,0,0,1
4.2,1,1,249,499,5.0,1.0,3.0,1.0,0.0,1,0,0
4.2,1,1,350,1049,1088.0,151.0,501.0,349.0,48.0,12,4,1
3.7,1,1,283,499,1999.0,244.0,866.0,403.0,296.0,170,264,0
4.3,0,1,2749,5499,97.0,17.0,58.0,22.0,11.0,1,5,1
4.1,0,1,329,328,2842.0,378.0,2118.0,630.0,446.0,192,240,1
3.9,0,1,422,1099,141.0,17.0,75.0,22.0,18.0,8,18,1
4.6,0,1,2975,2990,58.0,9.0,37.0,18.0,2.0,0,1,1
4.2,0,1,998,999,39.0,4.0,20.0,11.0,4.0,2,2,0
3.7,1,1,348,499,206.0,27.0,87.0,47.0,26.0,11,35,0
3.7,0,1,329,799,371.0,51.0,173.0,63.0,53.0,19,63,0
3.8,0,1,532,1499,192.0,29.0,94.0,37.0,22.0,13,26,1
4.2,0,1,98,511,241.0,30.0,230.0,55.0,27.0,14,16,0
3.7,0,1,498,998,372.0,41.0,187.0,51.0,43.0,27,64,1
3.6,1,1,399,699,33.0,7.0,16.0,3.0,5.0,3,6,0
3.9,0,1,389,1499,119.0,19.0,59.0,25.0,15.0,5,15,0
4.1,1,1,639,799,37.0,7.0,18.0,12.0,3.0,1,3,1
4.0,1,1,232,599,5.0,1.0,2.0,1.0,2.0,0,0,0
3.7,0,0,2399,2399,18.0,7.0,0.0,25.0,9.0,17,49,1
4.0,1,1,401,988,376.0,40.0,54.0,83.0,70.0,6,43,1
